Tuple 0,Tuple 1,Tuple 2,Tuple 3
23.688831329345703,497,499,1
23.67321014404297,491,188,9
23.65553092956543,246,83,5
23.637744903564453,497,93,4
23.60744285583496,246,440,5
23.596576690673828,421,162,5
23.586090087890625,49,162,5
23.55903434753418,83,552,5
23.556800842285156,256,321,0
23.526134490966797,41,403,9
23.526077270507812,521,384,5
23.500633239746094,37,195,9
23.488222122192383,186,524,1
23.45758628845215,292,66,5
23.454750061035156,435,527,1
23.444580078125,66,421,5
23.40721893310547,286,159,3
23.39874839782715,186,511,1
23.35586166381836,379,552,5
23.342594146728516,491,154,4
23.338510513305664,472,384,1
23.315034866333008,346,222,1
23.301401138305664,287,200,1
23.264848709106445,246,184,5
23.262832641601562,567,384,1
23.23632049560547,500,511,5
23.197420120239258,184,162,5
23.182483673095703,350,379,5
23.179725646972656,501,154,1
23.177356719970703,184,384,1
23.16251564025879,522,512,1
23.126453399658203,251,41,1
23.12567710876465,405,13,3
23.117586135864258,487,497,1
23.079328536987305,203,321,0
23.069154739379883,192,162,22
23.0388240814209,186,209,5
23.035009384155273,522,287,1
23.02501678466797,286,258,3
23.022001266479492,250,308,3
23.020296096801758,286,71,3
23.015029907226562,228,13,3
23.01222038269043,111,483,2
22.973894119262695,350,500,5
22.969192504882812,286,409,3
22.968040466308594,504,259,11
22.949941635131836,286,128,3
22.940311431884766,521,170,5
22.932785034179688,521,292,5
22.91620445251465,40,243,7
22.914323806762695,287,186,1
22.89881134033203,286,198,3
22.831836700439453,186,552,5
22.805835723876953,429,524,5
22.777915954589844,510,524,1
22.775625228881836,173,527,1
22.759397506713867,75,545,24
22.751325607299805,334,278,1
22.705446243286133,37,518,1
22.70522117614746,111,399,2
22.704612731933594,39,524,1
22.674970626831055,117,140,21
22.663776397705078,524,552,5
22.651254653930664,66,170,5
22.64491844177246,504,432,11
22.641511917114258,26,206,1
22.629531860351562,225,11,9
22.62762451171875,52,111,6
22.614328384399414,80,250,3
22.611345291137695,287,518,1
22.581056594848633,287,524,1
22.549631118774414,241,206,11
22.5423583984375,246,384,5
22.53476905822754,296,536,10
22.52133560180664,191,184,1
22.453237533569336,392,511,1
22.450199127197266,65,13,3
22.4466609954834,127,334,1
22.441770553588867,286,214,3
22.431751251220703,222,399,2
22.4305477142334,421,282,1
22.423982620239258,431,167,2
22.41958999633789,287,157,1
22.414552688598633,567,13,3
22.40696907043457,191,57,1
22.40578269958496,535,399,2
22.37851905822754,209,291,5
22.37388801574707,184,22,1
22.35814094543457,510,200,1
22.320768356323242,47,399,2
22.31153678894043,246,237,5
22.308311462402344,420,497,1
22.3068790435791,425,559,1
22.30344581604004,250,328,3
22.26917266845703,505,537,5
22.268070220947266,250,5,3
22.265661239624023,291,384,1
22.26020050048828,545,135,24
22.257991790771484,532,66,5
22.246694564819336,186,512,1
22.242639541625977,286,173,3
22.24220085144043,130,167,18
22.228418350219727,116,40,7
22.220516204833984,483,22,2
22.210975646972656,286,105,3
22.206308364868164,212,13,3
22.205751419067383,241,259,11
22.20383071899414,362,93,4
22.19743537902832,377,13,3
22.158401489257812,25,82,3
22.153255462646484,487,13,3
22.144153594970703,5,304,17
22.125518798828125,93,259,4
22.118053436279297,37,501,1
22.102291107177734,515,301,4
22.099075317382812,66,57,5
22.09203338623047,250,527,3
22.09121322631836,274,334,1
22.08732795715332,521,96,5
22.08108139038086,286,72,3
22.058881759643555,435,500,5
22.04931640625,429,287,5
22.03304100036621,472,57,1
22.032258987426758,532,384,1
22.023372650146484,256,526,0
22.01034927368164,257,314,7
22.00469970703125,123,222,1
21.9907283782959,286,20,3
21.98792266845703,274,483,2
21.982322692871094,187,384,1
21.98137664794922,548,242,1
21.977657318115234,191,186,1
21.968753814697266,157,500,5
21.967435836791992,489,500,5
21.96166229248047,508,13,3
21.960636138916016,334,455,4
21.954303741455078,518,282,1
21.95391273498535,431,82,2
21.950576782226562,154,22,1
21.950233459472656,504,26,11
21.947751998901367,431,485,2
21.94084930419922,392,421,1
21.930458068847656,66,8,5
21.92660140991211,491,455,4
21.922212600708008,209,315,5
21.917932510375977,186,309,1
21.915578842163086,103,483,2
21.91389274597168,440,532,1
21.9110050201416,559,40,7
21.9097843170166,523,162,5
21.908729553222656,17,567,1
21.90717315673828,286,321,3
21.90237045288086,127,206,1
21.893720626831055,510,309,1
21.883190155029297,135,221,6
21.877910614013672,191,39,1
21.870981216430664,491,93,4
21.86327362060547,250,252,3
21.858854293823242,47,402,2
21.84961700439453,474,154,4
21.8460636138916,569,526,3
21.82488441467285,524,421,1
21.823732376098633,567,309,1
21.819746017456055,292,315,1
21.817214965820312,292,17,1
21.81437110900879,60,41,0
21.808452606201172,44,162,5
21.805461883544922,36,13,3
21.78724479675293,8,154,16
21.780670166015625,487,483,2
21.778833389282227,286,25,3
21.77838134765625,396,41,19
21.774402618408203,429,282,5
21.768442153930664,343,402,2
21.7560977935791,6,228,4
21.755352020263672,532,282,1
21.752607345581055,17,346,1
21.74374771118164,66,282,5
21.73586654663086,286,300,3
21.73348045349121,184,282,1
21.714284896850586,66,189,5
21.711145401000977,421,315,1
21.693077087402344,286,165,3
21.691829681396484,286,157,3
21.68997573852539,521,109,5
21.688068389892578,241,26,11
21.68187141418457,286,522,3
21.68027687072754,286,15,3
21.66989517211914,50,309,1
21.667985916137695,426,369,1
21.661046981811523,191,173,1
21.653772354125977,93,251,4
21.649166107177734,361,286,3
21.628511428833008,250,456,3
21.61607551574707,212,174,6
21.60267448425293,200,500,5
21.602449417114258,68,500,5
21.594566345214844,7,552,5
21.59330940246582,364,54,2
21.586660385131836,161,162,5
21.577117919921875,508,559,7
21.563053131103516,200,552,5
21.55887794494629,225,278,9
21.558107376098633,173,512,1
21.547380447387695,533,536,10
21.547271728515625,500,8,5
21.538944244384766,48,505,5
21.53664207458496,130,59,18
21.531885147094727,510,421,1
21.527769088745117,407,414,4
21.516149520874023,510,282,1
21.51099967956543,472,399,2
21.49470329284668,291,552,5
21.48824119567871,217,346,2
21.484539031982422,6,251,11
21.47563362121582,548,511,1
21.472118377685547,476,527,1
21.470535278320312,523,309,1
21.46697998046875,494,174,6
21.466482162475586,504,251,11
21.45854949951172,521,567,5
21.456668853759766,292,379,5
21.447200775146484,163,326,1
21.442041397094727,440,57,1
21.424396514892578,414,334,1
21.417579650878906,312,314,7
21.408878326416016,491,177,1
21.405641555786133,246,170,5
21.38226890563965,346,50,1
21.380720138549805,491,477,9
21.374305725097656,251,11,1
21.368419647216797,567,22,1
21.362539291381836,258,250,3
21.35776710510254,111,536,10
21.3570613861084,321,485,2
21.35361099243164,476,22,1
21.345983505249023,342,22,1
21.34136962890625,140,505,21
21.335485458374023,25,405,3
21.333003997802734,526,399,2
21.330780029296875,17,39,1
21.32843780517578,518,86,1
21.325878143310547,225,521,9
21.322345733642578,405,154,16
21.319915771484375,111,402,2
21.31793785095215,350,552,5
21.299123764038086,362,154,58
21.282499313354492,250,72,3
21.28180694580078,247,40,7
21.28122329711914,52,269,6
21.266977310180664,26,251,1
21.260995864868164,521,78,5
21.26096534729004,163,369,1
21.25206756591797,487,250,3
21.251670837402344,560,494,24
21.250078201293945,431,213,2
21.2489070892334,497,476,4
21.24070167541504,492,83,1
21.237890243530273,191,44,1
21.23752784729004,274,259,1
21.234676361083984,312,116,7
21.230560302734375,377,326,1
21.227764129638672,254,483,2
21.216989517211914,489,282,1
21.2149600982666,25,526,3
21.207706451416016,247,243,7
21.20612144470215,377,278,1
21.205354690551758,39,527,1
21.193695068359375,49,74,2
21.192358016967773,431,20,2
21.178176879882812,209,83,5
21.17681884765625,472,25,3
21.173202514648438,241,326,11
21.170948028564453,173,552,5
21.16399574279785,492,173,1
21.160789489746094,474,390,4
21.16015625,282,162,5
21.1477108001709,497,259,1
21.105195999145508,84,135,24
21.10317611694336,435,524,1
21.100255966186523,24,269,6
21.09625816345215,200,222,1
21.09345817565918,315,563,1
21.092205047607422,75,505,6
21.08794593811035,86,222,1
21.083919525146484,540,548,1
21.082754135131836,483,5,2
21.080493927001953,69,162,22
21.070968627929688,456,483,2
21.070152282714844,417,125,1
21.05364227294922,286,567,3
21.050649642944336,487,476,16
21.043378829956055,37,294,30
21.042863845825195,310,547,16
21.040586471557617,527,57,1
21.03022575378418,216,488,4
21.029861450195312,128,250,3
21.024673461914062,492,189,1
21.023765563964844,431,412,2
21.02134895324707,286,364,3
21.001644134521484,535,483,2
21.00128936767578,212,221,6
21.000240325927734,569,8,3
21.000207901000977,135,269,6
20.996347427368164,191,189,1
20.981000900268555,139,431,2
20.975444793701172,456,54,2
20.97272300720215,26,369,1
20.9716796875,414,41,1
20.971498489379883,491,32,4
20.967838287353516,414,278,1
20.964601516723633,346,83,1
20.95330047607422,200,291,1
20.941164016723633,377,293,1
20.9399356842041,182,518,14
20.9279727935791,82,278,1
20.926687240600586,20,402,2
20.921960830688477,251,403,9
20.915390014648438,421,567,1
20.91486930847168,287,514,1
20.90916633605957,183,314,7
20.901437759399414,200,315,1
20.889259338378906,56,201,4
20.8856258392334,40,334,9
20.88558578491211,342,304,17
20.882675170898438,567,83,1
20.87737274169922,37,472,1
20.86123275756836,492,489,1
20.854204177856445,562,228,4
20.852895736694336,420,154,16
20.85187339782715,282,384,1
20.848220825195312,246,532,5
20.84572982788086,412,399,2
20.8426456451416,569,65,3
20.84163475036621,286,288,3
20.839204788208008,154,293,4
20.839067459106445,364,163,4
20.83670997619629,286,196,3
20.81985855102539,364,431,2
20.80874252319336,477,77,13
20.801891326904297,474,312,10
20.799720764160156,24,3,6
20.7993106842041,130,232,18
20.79610824584961,487,432,1
20.793989181518555,297,162,5
20.79392433166504,377,405,1
20.788585662841797,251,38,1
20.785009384155273,431,409,2
20.781740188598633,379,282,5
20.778385162353516,154,385,4
20.771039962768555,242,511,1
20.76656723022461,462,201,4
20.76264190673828,246,44,5
20.746837615966797,522,66,5
20.732498168945312,518,402,2
20.73183822631836,343,217,2
20.731807708740234,555,130,18
20.726783752441406,481,334,1
20.725589752197266,105,519,1
20.717111587524414,521,407,4
20.716917037963867,47,206,3
20.714157104492188,123,68,1
20.712160110473633,497,385,1
20.71051025390625,521,476,4
20.707988739013672,25,47,3
20.706283569335938,372,221,6
20.706212997436523,532,346,1
20.7047061920166,128,50,1
20.700071334838867,369,41,1
20.692506790161133,426,47,2
20.6898250579834,354,221,6
20.685096740722656,286,560,3
20.67510986328125,300,96,1
20.671924591064453,39,399,2
20.66944122314453,349,379,5
20.66667366027832,274,38,1
20.65522003173828,123,511,1
20.64988136291504,521,348,5
20.649065017700195,188,130,13
20.64851951599121,129,238,0
20.6417236328125,310,206,1
20.640493392944336,518,8,1
20.637678146362305,467,39,2
20.637258529663086,567,511,1
20.633041381835938,392,315,1
20.632673263549805,493,154,4
20.629472732543945,287,83,1
20.629270553588867,421,399,2
20.62899398803711,128,411,0
20.627920150756836,29,13,3
20.622182846069336,2,109,2
20.61903190612793,216,22,1
20.615169525146484,225,467,2
20.6138973236084,128,209,5
20.607858657836914,333,13,3
20.607439041137695,137,259,1
20.59680938720703,407,511,1
20.59593391418457,522,57,1
20.591358184814453,250,121,3
20.585119247436523,250,213,3
20.57333755493164,154,334,4
20.569822311401367,37,559,1
20.56865882873535,331,567,2
20.5650691986084,82,399,2
20.559654235839844,186,570,1
20.536352157592773,217,17,2
20.532495498657227,472,309,1
20.53229522705078,461,421,1
20.527820587158203,287,98,1
20.526771545410156,203,167,0
20.52327537536621,497,493,1
20.522296905517578,156,222,1
20.519180297851562,346,291,1
20.512550354003906,505,112,5
20.512306213378906,499,369,1
20.510955810546875,321,483,2
20.510465621948242,492,128,1
20.507360458374023,491,293,1
20.50715446472168,42,99,0
20.5068359375,426,216,16
20.503055572509766,232,444,2
20.500232696533203,78,162,5
20.49953842163086,18,250,3
20.497339248657227,496,403,7
20.49159049987793,504,293,11
20.486574172973633,50,173,1
20.4847354888916,414,71,1
20.477279663085938,84,384,1
20.475587844848633,82,334,1
20.472768783569336,477,334,9
20.463592529296875,286,423,3
20.460344314575195,128,532,1
20.458913803100586,26,385,1
20.44256591796875,292,392,1
20.437484741210938,406,444,2
20.434926986694336,487,216,16
20.43218421936035,37,528,1
20.419296264648438,187,50,1
20.41790199279785,82,369,1
20.41408348083496,522,222,1
20.40001678466797,426,11,1
20.399227142333984,184,83,1
20.39850616455078,39,13,3
20.3974666595459,137,455,4
20.39519691467285,429,68,5
20.394813537597656,429,315,5
20.3886775970459,435,421,1
20.38585662841797,170,211,28
20.382801055908203,173,524,1
20.375551223754883,377,250,3
20.372966766357422,211,19,13
20.371850967407227,216,461,1
20.36252212524414,56,400,10
20.355058670043945,152,407,4
20.35403060913086,508,569,3
20.352325439453125,492,157,1
20.34898567199707,292,346,1
20.348773956298828,36,334,19
20.345672607421875,25,71,3
20.34044075012207,491,250,3
20.33917999267578,4,321,0
20.332260131835938,535,82,2
20.328495025634766,47,54,2
20.327701568603516,493,334,1
20.32707405090332,417,483,2
20.315441131591797,286,528,3
20.31338119506836,467,222,2
20.310060501098633,326,251,1
20.308563232421875,192,527,1
20.298992156982422,101,527,1
20.29764175415039,273,444,2
20.2952938079834,424,334,9
20.290781021118164,225,26,9
20.28377914428711,292,518,1
20.282115936279297,23,130,18
20.27937126159668,488,473,10
20.273147583007812,123,200,1
20.263784408569336,513,476,1
20.26356315612793,216,71,16
20.259349822998047,500,170,5
20.2589111328125,241,343,11
20.256933212280273,128,523,1
20.253952026367188,212,25,3
20.252559661865234,168,13,3
20.248342514038086,491,326,1
20.237951278686523,25,29,3
20.23723602294922,343,43,0
20.23701286315918,37,240,1
20.23044204711914,312,375,13
20.228103637695312,451,290,1
20.226160049438477,20,25,3
20.223440170288086,278,38,1
20.218303680419922,250,547,3
20.21253204345703,282,552,5
20.21219825744629,283,116,7
20.211273193359375,271,355,4
20.21116828918457,361,250,3
20.20541763305664,248,250,3
20.202146530151367,354,269,6
20.195234298706055,377,385,1
20.192367553710938,236,26,9
20.177371978759766,387,137,34
20.17544937133789,50,512,1
20.175338745117188,507,293,1
20.174243927001953,123,170,1
20.17013168334961,203,291,0
20.166542053222656,348,66,5
20.158174514770508,256,251,0
20.1549072265625,315,199,0
20.148990631103516,256,175,0
20.139795303344727,183,255,33
20.139366149902344,123,240,1
20.130861282348633,425,22,1
20.128679275512695,128,315,1
20.12604331970215,274,402,2
20.11888313293457,286,86,3
20.115413665771484,116,155,7
20.101396560668945,25,72,3
20.097518920898438,283,243,7
20.092823028564453,17,379,5
20.092294692993164,377,399,2
20.091293334960938,234,384,1
20.081384658813477,440,501,1
20.07727813720703,234,13,3
20.0768985748291,394,415,0
20.076560974121094,343,259,1
20.072561264038086,299,483,2
20.072021484375,467,421,2
20.071964263916016,149,461,2
20.063541412353516,487,25,3
20.06179428100586,184,240,1
20.061569213867188,364,71,4
20.061080932617188,265,216,4
20.061019897460938,407,259,4
20.05730438232422,404,473,4
20.056591033935547,500,567,5
20.055082321166992,175,206,3
20.053539276123047,22,282,1
20.052217483520508,258,13,3
20.051599502563477,472,222,1
20.049949645996094,49,392,1
20.04123306274414,256,26,0
20.034666061401367,217,567,2
20.02738380432129,256,20,0
20.02630043029785,123,472,1
20.023258209228516,37,11,9
20.021406173706055,499,137,1
20.01681900024414,362,394,4
20.013668060302734,474,372,4
20.009281158447266,334,385,1
20.007797241210938,358,13,3
20.00752830505371,216,547,16
19.998424530029297,25,234,3
19.9967041015625,372,384,1
19.995195388793945,532,402,2
19.995023727416992,343,483,2
19.993572235107422,40,259,9
19.99338722229004,544,446,4
19.99226951599121,500,233,5
19.989274978637695,281,301,4
19.986385345458984,300,184,1
19.978456497192383,281,293,11
19.977651596069336,483,167,2
19.97653579711914,183,178,7
19.96965217590332,292,512,1
19.96092414855957,123,61,1
19.95825958251953,394,257,7
19.957571029663086,202,369,4
19.9564208984375,365,379,5
19.953256607055664,451,483,2
19.953208923339844,548,22,1
19.949785232543945,296,473,10
19.94599151611328,294,5,1
19.939434051513672,407,278,4
19.933927536010742,524,309,1
19.92421531677246,250,115,3
19.922727584838867,383,444,2
19.91659927368164,40,369,9
19.913711547851562,278,206,1
19.910776138305664,186,297,1
19.90814208984375,523,238,1
19.903989791870117,191,200,1
19.90363311767578,476,394,1
19.897449493408203,66,61,5
19.896604537963867,492,237,1
19.894039154052734,39,552,5
19.89242935180664,364,409,4
19.889434814453125,537,309,1
19.87872314453125,286,193,3
19.876136779785156,179,184,1
19.875816345214844,60,260,0
19.874826431274414,518,309,1
19.87456703186035,183,559,7
19.872314453125,435,384,1
19.86867904663086,521,101,5
19.867084503173828,167,444,2
19.858076095581055,507,278,1
19.855005264282227,200,392,1
19.854578018188477,231,13,3
19.848865509033203,474,47,4
19.847562789916992,414,385,1
19.846111297607422,47,82,2
19.84374237060547,231,384,1
19.843393325805664,426,402,2
19.824466705322266,36,444,2
19.823413848876953,209,16,5
19.821086883544922,377,177,1
19.817657470703125,476,558,4
19.816749572753906,286,78,3
19.814212799072266,209,421,5
19.803985595703125,75,44,6
19.803150177001953,202,137,4
19.801578521728516,42,161,0
19.798255920410156,127,137,1
19.79656410217285,241,456,35
19.781044006347656,158,446,4
19.78104019165039,292,384,1
19.78101921081543,216,206,4
19.768783569335938,128,256,0
19.76763343811035,50,282,1
19.767349243164062,278,385,1
19.764747619628906,346,552,5
19.763872146606445,220,399,2
19.75583267211914,349,315,1
19.747318267822266,503,527,1
19.738784790039062,571,461,0
19.736324310302734,514,309,1
19.733257293701172,68,39,1
19.733253479003906,8,369,1
19.728654861450195,522,68,1
19.72799301147461,256,278,0
19.723270416259766,296,228,4
19.722946166992188,157,83,1
19.71637535095215,348,135,6
19.715953826904297,222,13,3
19.71363639831543,209,514,5
19.70626449584961,300,186,1
19.703767776489258,462,14,4
19.70198631286621,82,13,3
19.70130157470703,508,287,1
19.70089340209961,431,562,2
19.700424194335938,250,176,3
19.699684143066406,188,137,9
19.69917869567871,331,444,2
19.69566535949707,369,211,9
19.694419860839844,504,11,11
19.691789627075195,515,147,4
19.68975067138672,91,344,0
19.689741134643555,154,56,4
19.678104400634766,486,167,8
19.67678451538086,300,173,1
19.676589965820312,499,342,1
19.67422103881836,37,26,9
19.6734676361084,68,399,2
19.672285079956055,536,400,10
19.672027587890625,250,460,3
19.670684814453125,188,26,9
19.670015335083008,20,13,3
19.667049407958984,34,399,2
19.661640167236328,208,527,1
19.660154342651367,472,7,5
19.65939712524414,48,334,1
19.6535587310791,17,461,1
19.649396896362305,291,222,1
19.64710235595703,157,511,1
19.64704704284668,217,514,2
19.645387649536133,137,41,1
19.63899040222168,458,184,3
19.63577651977539,71,446,1
19.62342643737793,315,552,5
19.621458053588867,129,13,3
19.61959457397461,300,222,1
19.60699462890625,216,38,4
19.606096267700195,408,384,1
19.6023006439209,149,273,2
19.60140037536621,225,385,9
19.599140167236328,479,444,2
19.592002868652344,41,38,1
19.589534759521484,24,227,6
19.578338623046875,471,54,2
19.576820373535156,248,255,23
19.576091766357422,510,74,2
19.568105697631836,73,14,35
19.565074920654297,423,483,2
19.563566207885742,300,237,1
19.56104850769043,476,315,1
19.559165954589844,48,174,6
19.54828643798828,24,221,6
19.545207977294922,406,54,2
19.544849395751953,149,174,2
19.536958694458008,273,13,3
19.535629272460938,455,251,4
19.5319766998291,346,13,3
19.52906608581543,146,220,0
19.52885627746582,567,399,2
19.52680015563965,241,24,11
19.52103042602539,18,483,2
19.5118465423584,331,518,2
19.507009506225586,152,163,1
19.50604820251465,286,400,3
19.50570297241211,346,98,1
19.503355026245117,256,322,0
19.502674102783203,47,485,2
19.500732421875,186,182,1
19.495447158813477,94,13,3
19.494991302490234,91,460,0
19.48624038696289,200,567,1
19.481346130371094,440,365,1
19.475563049316406,518,559,1
19.4754695892334,571,421,0
19.475114822387695,424,189,20
19.47495460510254,292,173,1
19.47299575805664,489,50,1
19.472150802612305,396,293,19
19.46813201904297,362,127,1
19.466909408569336,217,403,13
19.466445922851562,476,82,16
19.465087890625,286,562,3
19.461685180664062,491,405,1
19.45894432067871,462,175,4
19.458282470703125,377,266,1
19.45509147644043,184,552,5
19.453460693359375,481,326,1
19.44768714904785,384,552,5
19.447240829467773,499,41,1
19.443836212158203,349,472,1
19.44304847717285,377,407,4
19.441177368164062,308,483,2
19.4404239654541,420,369,1
19.44001579284668,353,222,1
19.439178466796875,383,250,3
19.437639236450195,377,29,1
19.43704605102539,424,355,13
19.434921264648438,123,96,1
19.43162727355957,324,421,0
19.43007469177246,216,240,1
19.429616928100586,320,286,3
19.426652908325195,231,86,1
19.421724319458008,404,488,4
19.420278549194336,353,500,5
19.418420791625977,492,109,1
19.417865753173828,107,206,9
19.41510772705078,211,11,9
19.412145614624023,217,288,2
19.409093856811523,496,402,2
19.401302337646484,50,44,1
19.396137237548828,301,399,2
19.392601013183594,8,402,2
19.391687393188477,109,189,9
19.39064598083496,286,130,3
19.3874454498291,286,378,3
19.380855560302734,237,162,5
19.37659454345703,407,485,16
19.376466751098633,291,411,0
19.37594985961914,472,291,1
19.375293731689453,5,54,2
19.375221252441406,492,187,1
19.373620986938477,179,292,1
19.370630264282227,424,118,13
19.36469078063965,286,6,3
19.36411476135254,286,410,3
19.36287498474121,429,537,5
19.359878540039062,278,71,1
19.353008270263672,331,44,2
19.350229263305664,238,552,5
19.34012794494629,42,290,1
19.33832550048828,501,233,1
19.33660316467285,183,111,13
19.336002349853516,502,402,2
19.334718704223633,454,25,3
19.334396362304688,256,405,0
19.33355140686035,523,83,1
19.330869674682617,129,547,0
19.32790184020996,225,155,7
19.327383041381836,507,25,3
19.326648712158203,186,49,1
19.326234817504883,554,444,2
19.323463439941406,245,154,16
19.321208953857422,188,178,7
19.315587997436523,485,446,1
19.31473159790039,343,250,3
19.31089210510254,113,89,14
19.305044174194336,362,485,1
19.302675247192383,127,278,1
19.300146102905273,37,178,30
19.296737670898438,414,259,1
19.28656768798828,344,13,3
19.286060333251953,135,384,1
19.278650283813477,569,109,3
19.277647018432617,127,13,3
19.265119552612305,493,250,3
19.26333236694336,300,489,1
19.255762100219727,142,399,2
19.255746841430664,146,167,0
19.25324249267578,217,117,2
19.246644973754883,312,559,7
19.243194580078125,364,20,4
19.24001693725586,571,406,0
19.239151000976562,17,237,1
19.23797035217285,231,458,3
19.237695693969727,236,35,13
19.2366886138916,331,234,2
19.231185913085938,425,230,1
19.229415893554688,500,372,5
19.224830627441406,312,503,20
19.22337532043457,461,282,1
19.2214412689209,346,173,1
19.218597412109375,316,402,2
19.21639633178711,331,57,2
19.2138729095459,512,233,1
19.21295928955078,496,503,7
19.207420349121094,193,488,10
19.200843811035156,128,203,0
19.191572189331055,118,483,2
19.188064575195312,312,26,9
19.187036514282227,286,397,3
19.18596076965332,130,330,18
19.18583869934082,187,250,3
19.18255615234375,49,209,5
19.177845001220703,241,11,11
19.17634391784668,518,154,1
19.171010971069336,477,355,13
19.170833587646484,479,402,2
19.170408248901367,476,432,4
19.167213439941406,250,39,3
19.163454055786133,291,238,1
19.16273307800293,286,246,3
19.162181854248047,300,439,0
19.15448760986328,88,243,25
19.15087127685547,312,285,3
19.14740753173828,203,547,0
19.1446533203125,461,402,2
19.143423080444336,522,292,1
19.138328552246094,236,178,7
19.125747680664062,186,135,1
19.12518882751465,569,471,3
19.12335777282715,42,106,0
19.12172508239746,179,222,1
19.114002227783203,558,278,1
19.1118221282959,508,216,7
19.111791610717773,92,259,1
19.110708236694336,496,188,7
19.107074737548828,184,39,1
19.10507583618164,25,385,3
19.10447120666504,32,293,4
19.104448318481445,389,368,15
19.102397918701172,337,331,2
19.10160255432129,123,156,1
19.09739875793457,225,116,7
19.09561538696289,98,524,1
19.09457778930664,310,47,2
19.09426498413086,346,500,5
19.09075355529785,527,89,14
19.089431762695312,476,518,1
19.088083267211914,163,483,2
19.088037490844727,117,54,2
19.086790084838867,546,483,2
19.080358505249023,256,137,0
19.07483673095703,550,38,4
19.073728561401367,343,455,4
19.073637008666992,163,251,1
19.07307243347168,250,272,3
19.07301139831543,183,486,8
19.069047927856445,128,440,1
19.067607879638672,472,511,1
19.062829971313477,461,237,1
19.062030792236328,101,222,1
19.058700561523438,50,7,5
19.054655075073242,493,432,1
19.054344177246094,148,234,23
19.049983978271484,419,162,5
19.048734664916992,465,402,2
19.047449111938477,365,431,2
19.044422149658203,265,163,1
19.042173385620117,75,516,6
19.042015075683594,274,13,3
19.040964126586914,50,61,1
