Tuple 0,Tuple 1,Tuple 2,Tuple 3
25.47807502746582,50,222,1
25.436363220214844,491,476,4
25.426090240478516,37,304,17
25.414648056030273,91,47,0
25.402097702026367,414,396,19
25.402029037475586,560,174,6
25.39012908935547,28,459,4
25.37171745300293,350,222,1
25.365989685058594,86,512,1
25.358434677124023,40,385,9
25.3560791015625,497,387,34
25.350801467895508,192,35,4
25.342464447021484,429,98,5
25.333133697509766,26,41,1
25.326107025146484,512,315,1
25.32509422302246,459,303,4
25.31296157836914,274,483,2
25.311277389526367,245,216,16
25.31085205078125,148,209,22
25.296566009521484,8,384,1
25.290498733520508,24,111,24
25.284141540527344,331,20,2
25.283538818359375,294,127,9
25.27558135986328,522,186,1
25.255687713623047,493,396,19
25.170799255371094,96,162,5
25.155029296875,384,57,1
25.148157119750977,453,528,10
25.141483306884766,25,514,3
25.139604568481445,36,54,2
25.138607025146484,157,384,1
25.134119033813477,429,189,5
25.11676597595215,321,216,16
25.113096237182617,387,562,10
25.10619354248047,200,384,1
25.106035232543945,164,427,4
25.089513778686523,56,473,10
25.06886863708496,137,41,1
25.03562355041504,297,162,5
25.030418395996094,429,315,5
25.01641082763672,287,184,1
25.01555061340332,461,222,1
25.011234283447266,369,11,1
25.008657455444336,497,127,1
25.007747650146484,292,524,1
25.00718116760254,8,505,5
25.00103187561035,251,41,1
24.995763778686523,286,173,3
24.98560905456543,84,449,14
24.9796142578125,69,162,22
24.975936889648438,142,147,4
24.956445693969727,523,50,1
24.955486297607422,286,310,3
24.929500579833984,429,263,23
24.92641258239746,111,505,6
24.913110733032227,246,440,5
24.89783477783203,287,489,1
24.897401809692383,294,137,9
24.896682739257812,52,444,6
24.86783790588379,222,384,1
24.86729621887207,455,41,4
24.85916519165039,430,77,4
24.85302734375,474,301,4
24.852455139160156,379,309,5
24.85172462463379,286,25,3
24.844654083251953,494,174,6
24.84459686279297,245,209,22
24.839982986450195,66,311,5
24.832317352294922,40,326,9
24.81817626953125,377,250,3
24.817960739135742,405,562,4
24.79641342163086,414,216,4
24.78644371032715,189,61,1
24.785520553588867,128,309,1
24.783315658569336,483,385,2
24.77682113647461,524,421,1
24.752696990966797,186,209,5
24.7520751953125,171,25,3
24.738346099853516,285,14,4
24.73286247253418,331,510,2
24.729276657104492,246,514,5
24.727495193481445,209,523,5
24.719636917114258,521,379,5
24.69988441467285,209,7,5
24.696168899536133,18,325,0
24.691856384277344,489,50,1
24.69001007080078,123,309,1
24.685157775878906,186,184,1
24.674476623535156,209,50,5
24.651460647583008,47,562,4
24.65129852294922,278,11,1
24.645854949951172,510,449,14
24.636272430419922,189,39,1
24.63370704650879,286,39,3
24.62812614440918,571,321,0
24.618467330932617,287,173,1
24.61172866821289,567,222,1
24.591224670410156,179,489,1
24.582441329956055,287,567,1
24.556747436523438,476,321,16
24.553491592407227,271,519,46
24.54397964477539,25,567,3
24.53942108154297,282,162,5
24.52680206298828,164,355,4
24.520776748657227,301,13,3
24.518774032592773,477,369,9
24.508678436279297,426,466,2
24.496498107910156,310,154,16
24.489696502685547,286,527,3
24.47779655456543,522,489,1
24.470218658447266,20,483,2
24.46668243408203,330,514,0
24.456037521362305,331,50,2
24.444732666015625,399,61,2
24.429767608642578,8,309,1
24.417932510375977,2,291,2
24.41497230529785,353,552,5
24.410581588745117,129,315,0
24.40779685974121,365,309,1
24.401365280151367,522,524,1
24.393815994262695,333,243,7
24.38873291015625,362,559,4
24.38579559326172,512,83,1
24.368677139282227,66,233,5
24.364137649536133,414,154,4
24.36021614074707,521,83,5
24.35310935974121,212,269,6
24.346416473388672,285,65,4
24.344362258911133,354,174,6
24.340158462524414,17,505,5
24.338926315307617,326,41,1
24.336593627929688,310,476,16
24.336091995239258,209,222,5
24.32819366455078,200,315,1
24.321168899536133,476,334,4
24.313066482543945,192,527,1
24.308208465576172,524,392,1
24.304567337036133,300,162,5
24.30034637451172,50,527,1
24.297304153442383,497,294,9
24.295852661132812,195,483,2
24.29115104675293,440,135,1
24.290870666503906,191,315,1
24.289688110351562,128,524,1
24.284507751464844,271,459,46
24.281410217285156,387,369,34
24.263851165771484,50,392,1
24.25990104675293,508,243,7
24.249858856201172,488,460,10
24.23914909362793,569,227,3
24.2292423248291,127,253,2
24.221900939941406,512,22,1
24.21343994140625,183,371,13
24.206350326538086,286,408,3
24.192493438720703,225,259,9
24.192228317260742,501,512,1
24.188743591308594,343,216,4
24.18743896484375,377,216,4
24.186309814453125,50,173,1
24.172378540039062,558,259,1
24.168792724609375,439,369,0
24.15472412109375,164,446,4
24.1527099609375,492,200,1
24.138324737548828,534,25,3
24.12849998474121,461,527,1
24.106420516967773,521,157,5
24.105485916137695,271,371,4
24.10113525390625,173,83,1
24.0994930267334,154,259,4
24.094520568847656,256,461,0
24.09379005432129,315,83,1
24.09317398071289,532,50,1
24.089134216308594,514,505,5
24.075271606445312,57,552,5
24.074256896972656,54,311,2
24.066936492919922,369,259,1
24.064552307128906,280,103,0
24.05974006652832,508,465,3
24.056306838989258,286,250,3
24.055110931396484,544,162,22
24.054018020629883,46,483,2
24.047273635864258,154,369,4
24.023487091064453,250,278,3
24.019062042236328,431,125,2
24.014598846435547,521,39,5
24.01211929321289,301,56,4
24.00595474243164,258,444,2
24.001121520996094,430,160,4
23.98667335510254,508,40,7
23.98200798034668,309,57,1
23.98175621032715,350,489,1
23.97391700744629,225,251,9
23.969661712646484,216,558,4
23.959749221801758,237,309,1
23.95921516418457,440,184,1
23.956571578979492,492,13,3
23.944223403930664,544,43,0
23.9431209564209,24,52,6
23.93604850769043,179,173,1
23.93092155456543,195,41,1
23.917573928833008,191,292,1
23.91754913330078,530,567,2
23.901748657226562,431,421,2
23.8901309967041,111,494,24
23.888595581054688,548,443,15
23.87835693359375,497,93,4
23.877492904663086,461,83,1
23.867176055908203,530,61,2
23.866981506347656,426,547,16
23.832597732543945,14,536,4
23.824893951416016,377,36,19
23.807527542114258,225,41,9
23.80061912536621,465,488,4
23.79949378967285,286,358,3
23.784067153930664,331,242,2
23.758501052856445,431,483,2
23.757144927978516,496,286,3
23.754531860351562,292,315,1
23.751995086669922,52,546,6
23.75175666809082,310,473,4
23.74857521057129,512,567,1
23.747549057006836,173,39,1
23.745758056640625,310,400,4
23.743511199951172,179,184,1
23.738574981689453,474,175,4
23.72661018371582,80,13,3
23.72056007385254,2,534,2
23.709569931030273,154,29,16
23.691926956176758,128,489,1
23.689403533935547,286,481,3
23.685279846191406,365,186,1
23.683738708496094,459,115,1
23.67915916442871,346,421,1
23.670413970947266,287,552,5
23.6688289642334,238,162,5
23.66240882873535,246,282,5
23.651121139526367,201,13,3
23.648061752319336,25,41,3
23.63618278503418,66,511,5
23.614778518676758,193,488,10
23.61092758178711,528,566,10
23.602785110473633,521,523,5
23.602420806884766,521,510,5
23.600357055664062,286,385,3
23.597410202026367,222,399,2
23.595027923583984,186,50,1
23.59483528137207,186,567,1
23.58282470703125,186,86,1
23.558855056762695,163,566,36
23.55752182006836,386,449,14
23.553325653076172,193,566,10
23.553010940551758,350,57,1
23.548694610595703,91,65,0
23.543678283691406,2,321,2
23.543066024780273,364,54,2
23.54285430908203,472,384,1
23.54022216796875,429,379,5
23.53416633605957,492,191,1
23.533226013183594,489,461,1
23.531803131103516,538,13,3
23.523603439331055,292,200,1
23.518144607543945,191,39,1
23.513898849487305,246,292,5
23.510398864746094,548,342,1
23.506620407104492,472,209,5
23.498470306396484,191,392,1
23.48979377746582,346,282,1
23.48512077331543,377,493,1
23.48492431640625,493,300,0
23.482194900512695,86,173,1
23.480403900146484,241,6,11
23.475929260253906,321,399,2
23.47235679626465,101,505,5
23.464223861694336,186,518,1
23.455366134643555,399,385,2
23.453330993652344,20,562,4
23.446632385253906,431,527,2
23.444780349731445,505,384,5
23.442018508911133,532,86,1
23.4405517578125,429,297,5
23.437271118164062,184,86,1
23.435152053833008,346,567,1
23.424556732177734,558,253,2
23.424440383911133,361,399,2
23.41600799560547,476,41,4
23.415002822875977,467,5,2
23.41244125366211,86,282,1
23.410619735717773,472,501,1
23.40787124633789,286,364,3
23.39866828918457,250,227,3
23.39761734008789,36,195,19
23.395252227783203,301,142,4
23.38741683959961,507,547,16
23.38337516784668,139,25,3
23.373680114746094,25,98,3
23.372900009155273,302,216,16
23.369667053222656,91,260,0
23.3594913482666,362,251,1
23.354759216308594,309,61,1
23.34718132019043,251,11,1
23.344491958618164,431,184,2
23.344112396240234,17,567,1
23.3341007232666,63,421,0
23.331207275390625,253,41,2
23.330305099487305,111,354,6
23.32358741760254,246,501,5
23.320297241210938,562,460,10
23.317331314086914,521,184,5
23.314346313476562,310,328,2
23.310014724731445,524,297,1
23.305620193481445,50,39,1
23.29442596435547,548,104,17
23.29289436340332,41,11,1
23.286497116088867,255,307,1
23.286476135253906,439,558,0
23.281450271606445,310,32,16
23.276933670043945,287,472,1
23.27375602722168,476,326,4
23.271339416503906,287,8,1
23.254243850708008,512,282,1
23.253084182739258,236,558,9
23.25149154663086,256,344,0
23.250520706176758,431,173,2
23.24609375,497,477,9
23.238048553466797,409,41,1
23.23245620727539,459,270,4
23.231273651123047,149,431,2
23.23024559020996,170,512,1
23.222454071044922,453,400,10
23.217084884643555,296,409,4
23.21660041809082,501,309,1
23.203468322753906,497,426,1
23.197580337524414,497,259,1
23.195823669433594,300,309,1
23.194623947143555,91,485,0
23.191246032714844,325,129,0
23.190608978271484,46,54,2
23.185590744018555,20,25,3
23.183515548706055,431,321,2
23.181312561035156,512,297,1
23.175500869750977,414,221,34
23.1728515625,8,255,1
23.161088943481445,414,40,9
23.1575984954834,498,130,18
23.154312133789062,209,384,5
23.15291976928711,50,135,1
23.148433685302734,75,221,6
23.1478271484375,465,130,18
23.141244888305664,521,300,5
23.140789031982422,505,511,5
23.136857986450195,287,518,1
23.13404083251953,286,472,3
23.13198471069336,1,443,15
23.131439208984375,130,554,18
23.12482452392578,80,250,3
23.12177848815918,91,125,0
23.119380950927734,532,483,2
23.115339279174805,521,567,5
23.10975456237793,276,488,10
23.105865478515625,350,39,1
23.102739334106445,450,328,3
23.1007022857666,256,46,0
23.09979248046875,262,41,19
23.09943389892578,292,157,1
23.09382438659668,222,57,1
23.085012435913086,111,570,6
23.076650619506836,440,156,1
23.074142456054688,235,13,3
23.07301139831543,314,54,2
23.065553665161133,86,162,5
23.06243896484375,440,96,1
23.059724807739258,73,466,35
23.055171966552734,560,547,6
23.04261589050293,518,392,1
23.041732788085938,263,69,23
23.03712272644043,24,494,24
23.036231994628906,286,49,3
23.033384323120117,14,419,4
23.02603530883789,256,421,0
23.014049530029297,569,472,3
23.00945281982422,387,278,34
23.007505416870117,521,109,5
23.006893157958984,86,421,1
23.001018524169922,216,206,4
22.998470306396484,500,505,5
22.989084243774414,325,373,0
22.987648010253906,430,527,1
22.984392166137695,431,117,2
22.96661376953125,548,154,1
22.9515323638916,125,54,2
22.93183708190918,127,455,4
22.931018829345703,221,444,6
22.929771423339844,184,505,5
22.929689407348633,63,385,0
22.92620086669922,429,8,5
22.918855667114258,61,552,5
22.918243408203125,314,444,2
22.913108825683594,86,22,1
22.9107723236084,109,200,1
22.90726661682129,142,29,4
22.905637741088867,518,83,1
22.903995513916016,369,278,1
22.90291404724121,346,552,5
22.895099639892578,535,481,2
22.89033317565918,274,334,1
22.889999389648438,310,13,3
22.87798500061035,311,399,2
22.877967834472656,20,47,2
22.877086639404297,361,431,2
22.87701988220215,192,160,4
22.87465476989746,493,291,0
22.872032165527344,245,255,23
22.863176345825195,522,7,5
22.8526611328125,528,460,10
22.845205307006836,467,346,2
22.8449764251709,142,409,4
22.84326934814453,286,305,3
22.839628219604492,459,209,22
22.837963104248047,431,428,2
22.835533142089844,310,47,2
22.831260681152344,25,127,3
22.830921173095703,2,346,2
22.82648277282715,246,173,5
22.825485229492188,250,82,3
22.823678970336914,418,103,0
22.823633193969727,325,64,0
22.81271743774414,256,322,0
22.812110900878906,492,50,1
22.81134796142578,440,282,1
22.80250358581543,504,127,11
22.800050735473633,20,41,1
22.799516677856445,562,29,4
22.798906326293945,312,19,13
22.797189712524414,325,506,0
22.797080993652344,123,512,1
22.792713165283203,135,309,1
22.790569305419922,474,282,4
22.78978729248047,453,142,10
22.788671493530273,365,489,1
22.78386688232422,39,315,1
22.783479690551758,223,255,1
22.77337646484375,439,514,0
22.759302139282227,247,536,4
22.758563995361328,440,315,1
22.754915237426758,111,372,24
22.746374130249023,27,54,2
22.745540618896484,309,16,1
22.743322372436523,535,63,0
22.731966018676758,536,400,10
22.728992462158203,440,189,1
22.722166061401367,349,472,1
22.717782974243164,209,392,5
22.710023880004883,191,237,1
22.7091121673584,282,384,1
22.70075035095215,50,96,1
22.69591522216797,491,202,4
22.69211196899414,74,61,2
22.690824508666992,461,503,1
22.6821346282959,426,414,1
22.674943923950195,109,384,1
22.67259979248047,287,300,1
22.668651580810547,296,465,4
22.665658950805664,474,212,4
22.66324234008789,310,41,1
22.662006378173828,481,154,16
22.634056091308594,135,392,1
22.628841400146484,518,519,1
22.627456665039062,479,431,2
22.614473342895508,123,186,1
22.612545013427734,497,71,1
22.612060546875,2,510,2
22.6053466796875,522,173,1
22.604673385620117,569,39,3
22.59868049621582,353,173,1
22.587095260620117,389,141,15
22.582683563232422,387,26,34
22.576913833618164,406,13,3
22.574392318725586,353,68,1
22.572587966918945,439,421,0
22.571304321289062,454,259,9
22.569293975830078,431,220,2
22.567819595336914,63,399,2
22.56085968017578,125,25,3
22.560007095336914,349,315,1
22.55019187927246,2,544,2
22.544828414916992,394,524,1
22.524742126464844,342,242,1
22.52277374267578,216,142,4
22.522737503051758,567,399,2
22.521587371826172,508,559,7
22.519107818603516,439,373,0
22.516864776611328,480,40,7
22.513900756835938,96,567,1
22.51296043395996,501,222,1
22.512128829956055,310,497,1
22.511327743530273,476,242,1
22.5098876953125,385,177,1
22.505414962768555,236,369,9
22.504093170166016,286,260,3
22.497636795043945,25,456,3
22.496706008911133,387,334,34
22.4949893951416,546,84,24
22.49057960510254,130,483,2
22.488616943359375,507,103,2
22.481435775756836,461,173,1
22.479747772216797,461,315,1
22.469589233398438,237,399,2
22.466705322265625,179,189,1
22.460359573364258,349,524,1
22.460214614868164,286,503,3
22.45983123779297,503,309,1
22.45878028869629,91,322,0
22.458295822143555,510,86,1
22.45706558227539,385,29,1
22.4532527923584,362,334,1
22.4526424407959,342,154,1
22.45152473449707,189,311,1
22.44822883605957,569,404,3
22.4477481842041,179,83,1
22.44739532470703,492,184,1
22.446077346801758,310,466,2
22.445966720581055,158,527,1
22.441865921020508,476,251,4
22.430566787719727,231,483,2
22.426084518432617,332,255,1
22.42584991455078,200,291,1
22.423404693603516,8,524,1
22.423301696777344,128,292,1
22.41034698486328,348,52,6
22.403108596801758,465,334,1
22.394723892211914,231,309,1
22.394060134887695,154,267,1
22.393632888793945,323,269,6
22.3903751373291,109,524,1
22.387584686279297,501,527,1
22.38435173034668,532,184,1
22.368980407714844,334,177,1
22.368135452270508,123,532,1
22.360321044921875,361,389,28
22.3586368560791,480,240,1
22.357688903808594,433,331,2
22.35030174255371,559,242,1
22.349611282348633,392,222,1
22.349241256713867,465,32,16
22.349184036254883,187,287,1
22.345346450805664,510,431,2
22.34270668029785,83,297,1
22.341552734375,467,518,2
22.340744018554688,142,566,10
22.3392391204834,414,211,9
22.335174560546875,173,7,5
22.33256721496582,504,456,4
22.329334259033203,387,251,34
22.329246520996094,191,282,1
22.317276000976562,256,11,0
22.314729690551758,25,526,3
22.314594268798828,191,156,1
22.31020164489746,501,83,1
22.30829620361328,24,218,6
22.30555534362793,409,334,1
22.297718048095703,231,392,1
22.291458129882812,426,25,3
22.287925720214844,489,291,1
22.281429290771484,132,328,3
22.275732040405273,216,162,1
22.274768829345703,296,201,4
22.272645950317383,422,135,24
22.265588760375977,491,487,1
22.263376235961914,510,384,1
22.259634017944336,167,13,3
22.25922203063965,548,141,15
22.257701873779297,236,497,9
22.257259368896484,519,115,1
22.25271224975586,512,233,1
22.25031089782715,289,49,0
22.246875762939453,331,213,2
22.246244430541992,353,50,1
22.24223518371582,321,402,2
22.23234748840332,241,535,35
22.223487854003906,346,511,1
22.219608306884766,183,369,9
22.218154907226562,548,22,1
22.215351104736328,454,369,9
22.214303970336914,407,485,16
22.211105346679688,429,500,5
22.207368850708008,117,483,2
22.205724716186523,257,314,7
22.19763946533203,431,39,2
22.18914031982422,212,547,6
22.18671226501465,123,191,1
22.186189651489258,60,466,0
22.185306549072266,286,230,3
22.179014205932617,343,497,1
22.178991317749023,36,26,19
22.175182342529297,20,54,2
22.175113677978516,394,200,1
22.174816131591797,246,379,5
22.17442512512207,54,222,2
22.171634674072266,292,518,1
22.1685848236084,523,233,1
22.167160034179688,507,460,36
22.161792755126953,157,22,1
22.161014556884766,274,566,36
22.152870178222656,434,255,1
22.144603729248047,43,321,0
22.138904571533203,331,112,2
22.135047912597656,250,567,3
22.13429069519043,389,443,15
22.13064193725586,330,421,0
22.130250930786133,163,444,4
22.129655838012695,262,558,19
22.12800407409668,39,552,5
22.12763786315918,386,501,9
22.12514877319336,68,50,1
22.124906539916992,211,19,13
22.123607635498047,530,552,2
22.122053146362305,86,514,1
22.11507797241211,278,385,1
22.108976364135742,103,63,0
22.102148056030273,409,369,1
22.10021209716797,236,343,9
22.09946632385254,142,228,4
22.09931182861328,157,394,1
22.093721389770508,476,527,1
22.093687057495117,482,304,17
22.09160614013672,300,431,2
22.085107803344727,497,414,1
22.083988189697266,26,373,19
22.0775089263916,292,57,1
22.074947357177734,569,29,3
22.069625854492188,364,29,4
22.066917419433594,152,476,4
22.064218521118164,123,392,1
22.06414222717285,525,483,2
22.06234359741211,111,444,6
22.06064796447754,368,297,15
22.059127807617188,60,127,0
22.053817749023438,198,250,3
22.049970626831055,474,458,4
22.045589447021484,361,550,7
22.03676414489746,504,65,3
22.03151512145996,558,71,1
22.02141761779785,8,512,1
22.018098831176758,286,94,3
22.014589309692383,195,485,1
22.012420654296875,183,497,9
22.00560188293457,91,344,0
22.001405715942383,474,390,4
22.00135040283203,20,259,1
21.99965476989746,256,109,0
21.998422622680664,488,142,10
21.996652603149414,429,503,25
21.99374771118164,326,11,1
21.993555068969727,369,558,1
21.98904037475586,441,127,0
21.988208770751953,521,384,5
21.986196517944336,420,321,2
21.98465919494629,109,162,5
21.9819393157959,147,400,4
21.98109245300293,532,392,1
21.980167388916016,153,369,19
21.97317886352539,17,282,1
21.971614837646484,414,93,4
21.96137809753418,362,195,1
21.957855224609375,86,96,1
21.950454711914062,286,436,3
21.945486068725586,485,54,2
21.944673538208008,202,326,4
21.941694259643555,361,40,7
21.93903350830078,405,54,2
21.93707275390625,414,71,1
21.936670303344727,373,385,19
21.934860229492188,32,259,4
21.93126106262207,66,8,5
21.928377151489258,22,162,5
21.928089141845703,286,109,3
21.92806053161621,117,54,2
21.92444610595703,285,476,7
21.922874450683594,112,552,5
21.91680145263672,408,346,1
21.913440704345703,472,503,1
21.907739639282227,245,89,22
21.899070739746094,384,16,1
21.897872924804688,274,385,1
21.89043617248535,440,187,1
21.889259338378906,346,411,0
21.883991241455078,98,222,1
21.883848190307617,410,154,16
21.883779525756836,321,29,2
21.875370025634766,388,61,2
21.872610092163086,156,567,1
21.872587203979492,111,399,2
21.871755599975586,353,39,1
21.868864059448242,37,206,9
21.861255645751953,570,174,6
21.85578727722168,507,47,2
21.8554630279541,324,466,0
21.853708267211914,286,263,3
21.851049423217773,256,274,0
21.850566864013672,497,82,1
21.85052490234375,460,13,3
21.840288162231445,43,461,0
21.838172912597656,321,226,0
21.8333740234375,83,16,1
21.82508087158203,123,209,5
21.823341369628906,200,135,1
21.820327758789062,521,237,5
21.819849014282227,159,483,2
21.810583114624023,512,44,1
21.807722091674805,569,86,3
21.807308197021484,128,173,1
21.8062801361084,392,22,1
21.80339813232422,184,22,1
21.79899024963379,75,516,6
21.797096252441406,467,444,2
21.791166305541992,1,30,15
21.79014778137207,571,22,0
21.785890579223633,135,222,1
21.78373908996582,216,488,4
21.782203674316406,408,309,1
21.776002883911133,441,406,0
21.774951934814453,508,476,7
21.77440643310547,493,339,0
21.770753860473633,65,101,4
21.76328468322754,569,121,3
21.75486946105957,256,125,0
21.751379013061523,451,13,3
21.74864959716797,301,235,4
21.73049545288086,346,240,1
21.72492027282715,77,115,4
21.72174072265625,440,365,1
21.720428466796875,323,505,6
21.71887969970703,120,530,2
21.717329025268555,110,233,0
21.716596603393555,467,22,2
21.714168548583984,310,566,36
21.713361740112305,309,233,1
21.712459564208984,489,372,1
21.705318450927734,571,115,0
21.70366859436035,193,562,10
21.699636459350586,331,341,2
21.696313858032227,60,385,0
21.693927764892578,282,536,4
21.69325828552246,258,13,3
21.687828063964844,216,267,1
21.686325073242188,343,402,2
21.68597412109375,321,165,4
21.684289932250977,331,167,2
21.683361053466797,501,421,1
21.68110466003418,522,68,1
21.681015014648438,73,385,11
21.676746368408203,98,483,2
21.676549911499023,103,481,2
21.675682067871094,250,466,3
21.67369270324707,89,442,1
21.671937942504883,521,367,5
21.670066833496094,326,251,1
21.664474487304688,325,441,0
21.663930892944336,74,311,2
21.662721633911133,250,511,3
21.656999588012695,340,154,28
21.65439796447754,15,154,1
21.654163360595703,2,194,2
21.653915405273438,464,342,1
21.651559829711914,183,427,13
21.642776489257812,467,298,2
21.641374588012695,245,121,23
21.639318466186523,186,8,1
21.638851165771484,464,40,7
21.637115478515625,176,243,7
21.63667869567871,524,537,1
21.635961532592773,431,466,2
21.633331298828125,526,483,2
21.63280487060547,450,41,1
21.629535675048828,273,305,1
21.629249572753906,324,238,0
21.623600006103516,409,385,1
21.618104934692383,532,68,1
21.616636276245117,461,8,1
21.612815856933594,465,369,1
21.61280059814453,247,559,7
21.608274459838867,189,282,1
21.60655975341797,227,309,1
21.604419708251953,566,400,10
21.599082946777344,534,13,3
21.598787307739258,60,530,2
21.593839645385742,20,255,1
21.592037200927734,538,25,3
21.591716766357422,472,242,1
21.591062545776367,483,54,2
21.582429885864258,310,255,1
21.582115173339844,187,96,1
21.5791015625,128,83,1
21.576152801513672,222,444,2
21.57364845275879,256,339,0
21.56867218017578,420,407,16
21.56300926208496,153,558,19
21.56229591369629,467,68,2
21.559080123901367,225,54,2
21.558076858520508,369,177,1
21.55788230895996,571,344,0
21.554967880249023,518,68,1
21.553640365600586,435,527,1
21.54741096496582,287,109,1
21.547199249267578,408,162,5
21.547155380249023,193,414,10
21.538406372070312,52,240,6
21.53722381591797,231,524,1
21.536256790161133,569,68,3
21.53022575378418,322,250,3
21.52685546875,541,13,3
21.525306701660156,191,394,1
21.521108627319336,535,129,0
21.5208740234375,434,263,1
21.511821746826172,433,54,2
21.50397300720215,193,533,10
21.503677368164062,426,251,1
21.49803352355957,49,384,1
21.497514724731445,353,98,1
21.49027442932129,532,501,1
21.489694595336914,429,365,5
21.48760986328125,472,282,1
21.48542594909668,296,89,10
21.482702255249023,408,127,0
21.482322692871094,467,115,2
21.474905014038086,309,67,21
21.470327377319336,491,558,1
21.4669132232666,521,86,5
21.466827392578125,237,315,1
21.462020874023438,4,255,1
21.46064567565918,428,483,2
21.454896926879883,21,431,2
21.45343017578125,497,177,1
21.453340530395508,154,101,7
21.452354431152344,294,240,1
21.45123291015625,96,384,1
21.450366973876953,535,409,2
21.44453239440918,450,15,1
21.442792892456055,203,127,0
21.440719604492188,418,461,0
21.43851089477539,569,466,3
