Tuple 0,Tuple 1,Tuple 2,Tuple 3
24.366117477416992,241,132,11
24.34220314025879,476,245,16
24.325624465942383,407,405,16
24.3068904876709,184,54,2
24.297088623046875,292,512,1
24.293304443359375,286,163,3
24.276662826538086,425,559,1
24.25772476196289,287,209,5
24.23882484436035,116,40,7
24.1905574798584,157,500,5
24.167665481567383,238,13,3
24.137353897094727,559,240,1
24.113008499145508,487,385,1
24.10508155822754,286,65,3
24.092119216918945,346,315,1
24.064796447753906,431,115,2
24.060771942138672,286,222,3
24.052583694458008,508,66,5
24.044719696044922,560,135,24
24.036903381347656,501,216,1
24.025428771972656,286,49,3
24.008949279785156,50,315,1
23.99393081665039,68,505,5
23.934892654418945,149,431,2
23.916236877441406,66,237,5
23.910505294799805,85,140,21
23.8853759765625,569,227,3
23.882858276367188,286,346,3
23.873613357543945,37,334,9
23.857511520385742,521,86,5
23.853796005249023,52,111,6
23.83128547668457,246,17,5
23.812150955200195,128,520,0
23.783964157104492,500,315,5
23.77206039428711,191,512,1
23.757442474365234,425,216,1
23.749675750732422,52,444,6
23.74962615966797,440,512,1
23.745203018188477,243,155,7
23.738536834716797,225,558,9
23.73642349243164,49,330,0
23.724979400634766,365,66,5
23.716289520263672,73,432,11
23.70823097229004,361,250,3
23.706588745117188,183,385,9
23.689254760742188,225,343,9
23.672643661499023,191,209,5
23.633853912353516,37,432,9
23.626876831054688,246,501,5
23.61469268798828,37,501,1
23.56168556213379,286,61,3
23.552734375,246,173,5
23.552194595336914,521,11,1
23.513925552368164,111,372,24
23.511611938476562,487,154,16
23.500688552856445,522,379,5
23.49510383605957,241,414,11
23.480894088745117,216,473,4
23.462684631347656,569,29,3
23.45843505859375,425,243,1
23.45429229736328,337,13,3
23.442787170410156,294,385,9
23.421913146972656,291,415,0
23.41755485534668,88,13,3
23.417205810546875,414,26,1
23.413490295410156,37,240,1
23.365219116210938,353,330,0
23.342815399169922,518,392,1
23.335275650024414,75,3,6
23.331809997558594,425,154,1
23.315935134887695,186,140,21
23.29489517211914,287,392,1
23.275190353393555,292,527,1
23.24866485595703,301,473,4
23.238420486450195,291,240,1
23.217561721801758,512,7,5
23.21556282043457,37,41,9
23.205211639404297,39,512,1
23.171314239501953,286,354,3
23.165552139282227,472,505,5
23.161325454711914,312,111,13
23.159095764160156,50,39,1
23.158090591430664,52,516,6
23.156797409057617,251,385,1
23.147794723510742,569,518,3
23.143177032470703,350,353,1
23.134092330932617,346,527,1
23.130435943603516,409,432,1
23.129783630371094,183,41,9
23.118432998657227,501,86,1
23.11590003967285,429,300,5
23.110820770263672,521,16,5
23.10008430480957,186,233,1
23.081823348999023,40,293,9
23.081762313842773,184,309,1
23.069168090820312,501,240,1
23.055068969726562,493,59,0
23.054615020751953,184,399,2
23.029441833496094,505,282,5
23.01829719543457,256,502,0
22.99799346923828,246,518,5
22.975656509399414,489,162,5
22.968339920043945,310,364,4
22.96597671508789,494,444,2
22.95771026611328,417,290,1
22.947362899780273,246,86,5
22.944305419921875,6,414,1
22.931800842285156,286,5,3
22.928987503051758,157,13,3
22.928606033325195,148,67,1
22.92535400390625,186,489,1
22.913318634033203,73,11,11
22.91028594970703,280,364,0
22.91010284423828,39,505,5
22.902143478393555,183,137,9
22.899742126464844,123,429,5
22.892498016357422,424,77,13
22.89016342163086,369,251,1
22.88739776611328,286,282,3
22.87380599975586,500,309,5
22.872045516967773,164,303,4
22.86394691467285,383,13,3
22.863313674926758,326,11,1
22.861148834228516,212,221,6
22.8486385345459,196,13,3
22.838483810424805,559,484,15
22.838058471679688,420,334,1
22.832124710083008,560,84,24
22.829164505004883,505,22,5
22.798206329345703,546,444,6
22.79289436340332,476,410,16
22.791933059692383,521,523,5
22.78235626220703,350,61,1
22.78223991394043,497,137,1
22.77958869934082,429,98,5
22.769716262817383,236,326,9
22.760412216186523,17,512,1
22.752944946289062,193,56,10
22.751583099365234,286,323,3
22.747623443603516,291,13,3
22.746889114379883,545,221,6
22.742158889770508,292,346,1
22.7243595123291,287,50,1
22.716480255126953,512,297,1
22.699966430664062,66,96,5
22.697668075561523,7,162,5
22.69702911376953,383,286,3
22.681015014648438,286,233,3
22.67228126525879,504,195,11
22.667638778686523,24,227,6
22.665401458740234,111,32,6
22.66385841369629,407,56,4
22.661842346191406,15,40,1
22.656068801879883,410,415,0
22.649831771850586,491,26,1
22.639415740966797,497,507,1
22.633319854736328,186,346,1
22.622180938720703,554,13,3
22.62055206298828,569,175,3
22.616247177124023,111,516,6
22.598085403442383,36,483,2
22.594196319580078,487,199,1
22.593963623046875,350,524,1
22.583044052124023,37,206,9
22.574949264526367,216,536,4
22.571121215820312,183,111,13
22.568864822387695,548,240,1
22.56122589111328,209,309,5
22.558385848999023,287,157,1
22.54788589477539,80,25,3
22.541500091552734,191,346,1
22.539134979248047,569,8,3
22.539012908935547,286,68,3
22.5316104888916,551,385,0
22.528291702270508,209,50,5
22.51967430114746,154,558,4
22.51947784423828,68,512,1
22.513334274291992,500,83,5
22.49560546875,518,346,1
22.48590660095215,436,13,3
22.48511505126953,6,497,11
22.473663330078125,164,160,4
22.466808319091797,248,411,0
22.44776153564453,216,41,4
22.441110610961914,350,39,1
22.44096565246582,362,455,4
22.432458877563477,73,414,11
22.405811309814453,139,431,2
22.397241592407227,286,237,3
22.38222885131836,87,330,0
22.37675666809082,187,287,1
22.359859466552734,6,259,11
22.358890533447266,343,54,2
22.34741973876953,350,83,1
22.33241081237793,518,297,1
22.312685012817383,377,497,1
22.29905891418457,60,535,0
22.298519134521484,414,154,4
22.288789749145508,527,309,1
22.27623176574707,292,39,1
22.27260971069336,425,242,1
22.270030975341797,312,38,9
22.266986846923828,236,41,9
22.264087677001953,425,342,1
22.26108169555664,476,223,16
22.256460189819336,203,47,0
22.255268096923828,377,334,1
22.248620986938477,524,512,1
22.239107131958008,377,41,1
22.234498977661133,61,552,5
22.23259735107422,184,162,5
22.220596313476562,52,570,6
22.21514320373535,440,324,0
22.209590911865234,124,357,27
22.19805145263672,192,303,4
22.195209503173828,521,392,5
22.188982009887695,184,379,5
22.182022094726562,250,518,3
22.17599868774414,163,199,1
22.171920776367188,123,505,5
22.164724349975586,504,456,4
22.154495239257812,454,326,9
22.14540672302246,312,278,9
22.137075424194336,52,560,6
22.133928298950195,254,431,2
22.128332138061523,491,558,1
22.121732711791992,559,243,7
22.105026245117188,420,13,3
22.100006103515625,287,523,1
22.093639373779297,46,13,3
22.092636108398438,250,527,3
22.089109420776367,306,368,15
22.088619232177734,256,385,0
22.08811378479004,280,220,0
22.07813262939453,24,323,6
22.0753173828125,286,71,3
22.073888778686523,480,243,7
22.069904327392578,147,536,4
22.05316734313965,350,518,1
22.04591941833496,497,465,1
22.043027877807617,222,61,1
22.04024887084961,472,489,1
22.03853988647461,454,334,9
22.030399322509766,292,240,1
22.029394149780273,501,162,5
22.027612686157227,313,571,0
22.002532958984375,216,278,4
21.998943328857422,148,399,15
21.99734115600586,287,518,1
21.990015029907227,396,41,19
21.987720489501953,225,385,9
21.987598419189453,429,237,5
21.985610961914062,24,3,6
21.97641944885254,286,165,3
21.971723556518555,306,483,2
21.961183547973633,350,17,1
21.952417373657227,464,304,17
21.95151710510254,500,297,5
21.937889099121094,286,117,3
21.93499755859375,236,377,9
21.92668914794922,147,473,4
21.916820526123047,112,162,5
21.908222198486328,39,315,1
21.902793884277344,431,284,2
21.90195083618164,420,25,3
21.896408081054688,231,54,2
21.87734031677246,429,8,5
21.876731872558594,429,22,5
21.85565757751465,440,346,1
21.833534240722656,293,11,1
21.8306941986084,431,346,2
21.827564239501953,286,431,2
21.82611656188965,71,41,1
21.817035675048828,494,354,6
21.81293487548828,214,25,3
21.809968948364258,377,163,1
21.808002471923828,458,49,3
21.806350708007812,569,301,3
21.799158096313477,163,13,3
21.79770278930664,154,5,1
21.791288375854492,292,489,1
21.782718658447266,1,256,15
21.782367706298828,291,411,0
21.780681610107422,418,135,24
21.780080795288086,511,402,2
21.761831283569336,184,282,1
21.754281997680664,292,86,1
21.749134063720703,291,162,5
21.748733520507812,429,472,5
21.74627113342285,286,306,3
21.744935989379883,139,444,2
21.73642349243164,414,558,1
21.73417854309082,140,50,21
21.732707977294922,383,431,2
21.726463317871094,311,162,5
21.72239112854004,431,467,2
21.713327407836914,429,567,5
21.712223052978516,501,22,1
21.70905303955078,349,505,5
21.70857810974121,440,571,0
21.705814361572266,212,13,3
21.701465606689453,394,552,9
21.696331024169922,472,162,5
21.687795639038086,558,11,1
21.679372787475586,294,369,9
21.674625396728516,6,41,11
21.671531677246094,494,3,6
21.65894317626953,199,59,1
21.6539306640625,288,13,3
21.643362045288086,485,432,1
21.642959594726562,497,369,1
21.63767433166504,505,527,5
21.633686065673828,188,432,9
21.63296127319336,315,222,1
21.628582000732422,96,162,5
21.62753677368164,192,527,1
21.62632942199707,29,13,3
21.619781494140625,292,22,1
21.61899185180664,485,154,16
21.617998123168945,60,456,0
21.615148544311523,154,41,4
21.614805221557617,491,127,1
21.61151123046875,209,86,5
21.608299255371094,186,350,1
21.605730056762695,567,162,5
21.603944778442383,361,243,7
21.60219955444336,414,385,1
21.601987838745117,527,552,5
21.598295211791992,209,222,5
21.591569900512695,40,5,1
21.589920043945312,184,527,1
21.58168601989746,494,221,6
21.577451705932617,157,309,1
21.5772705078125,287,240,1
21.57618522644043,127,334,1
21.573505401611328,80,250,3
21.566665649414062,286,321,3
21.55205535888672,326,251,1
21.54690933227539,474,533,10
21.543453216552734,171,13,3
21.541362762451172,372,32,6
21.539501190185547,50,384,1
21.537490844726562,300,162,5
21.53379249572754,507,334,1
21.52440071105957,184,86,1
21.52235984802246,548,294,1
21.520029067993164,286,301,3
21.51841926574707,216,5,1
21.511972427368164,286,201,3
21.511266708374023,148,209,22
21.506845474243164,436,431,2
21.505281448364258,191,297,1
21.504301071166992,41,403,9
21.502965927124023,73,259,11
21.493860244750977,225,251,9
21.487852096557617,396,26,19
21.487573623657227,392,315,1
21.480195999145508,409,41,1
21.479433059692383,314,25,3
21.47694969177246,521,537,5
21.46096420288086,320,13,3
21.458675384521484,184,483,2
21.458280563354492,50,524,1
21.453548431396484,158,446,4
21.445148468017578,501,524,1
21.44247817993164,88,25,3
21.441896438598633,191,39,1
21.435226440429688,191,240,1
21.427724838256836,571,47,0
21.41689109802246,17,500,5
21.416868209838867,351,103,0
21.415847778320312,291,126,0
21.4149227142334,263,403,23
21.407333374023438,459,427,4
21.405925750732422,312,293,9
21.402067184448242,487,569,3
21.401174545288086,555,13,3
21.39468765258789,148,121,23
21.39421272277832,392,309,1
21.39284324645996,501,39,1
21.387107849121094,50,8,1
21.385828018188477,567,309,1
21.3789005279541,230,385,0
21.373498916625977,63,151,0
21.368825912475586,571,14,0
21.36849594116211,358,13,3
21.36839485168457,179,39,1
21.367521286010742,559,116,7
21.36710548400879,312,497,9
21.365556716918945,286,161,3
21.364845275878906,431,535,2
21.356101989746094,152,163,1
21.35228729248047,93,432,4
21.343210220336914,256,251,0
21.339384078979492,154,527,1
21.329988479614258,274,278,1
21.329120635986328,550,155,7
21.32896614074707,440,110,0
21.32571792602539,190,130,18
21.323047637939453,431,174,2
21.322729110717773,433,174,6
21.31634521484375,203,466,0
21.307228088378906,292,50,1
21.29410743713379,39,309,1
21.289682388305664,216,293,4
21.288726806640625,280,103,0
21.28390884399414,184,39,1
21.282743453979492,518,135,1
21.27810287475586,482,443,15
21.275428771972656,487,476,16
21.275232315063477,315,83,1
21.272645950317383,21,569,3
21.258127212524414,510,250,3
21.250741958618164,149,61,2
21.24181365966797,263,145,33
21.237274169921875,292,209,5
21.23577308654785,259,432,1
21.233469009399414,6,278,11
21.229244232177734,480,425,1
21.228912353515625,183,414,9
21.228731155395508,41,206,1
21.227813720703125,287,156,1
21.225866317749023,294,216,1
21.220388412475586,287,101,1
21.217374801635742,421,13,3
21.217098236083984,77,154,59
21.213376998901367,546,354,6
21.204212188720703,435,309,1
21.204078674316406,508,505,5
21.20326805114746,192,32,2
21.199329376220703,273,431,2
21.198083877563477,286,412,3
21.19711685180664,286,18,3
21.195693969726562,63,144,0
21.191402435302734,435,162,5
21.187744140625,521,109,5
21.184476852416992,200,309,1
21.184001922607422,56,400,10
21.183027267456055,522,512,1
21.17729377746582,259,385,1
21.16183853149414,250,409,3
21.161212921142578,501,200,1
21.15937042236328,286,125,3
21.157489776611328,492,512,1
21.157329559326172,225,240,1
21.1554012298584,521,237,5
21.150136947631836,93,558,4
21.148250579833984,500,291,5
21.13561248779297,409,278,1
21.127742767333984,24,218,6
21.117305755615234,518,98,1
21.114458084106445,200,345,26
21.112329483032227,43,103,0
21.11038589477539,485,41,1
21.103612899780273,369,41,1
21.10011863708496,426,432,1
21.097509384155273,294,41,9
21.09670639038086,465,251,1
21.080989837646484,82,251,1
21.07880401611328,232,13,3
21.077892303466797,440,86,1
21.070632934570312,474,404,4
21.068878173828125,225,521,9
21.068584442138672,32,473,4
21.065731048583984,342,216,1
21.060304641723633,496,250,3
21.048070907592773,246,514,5
21.04726219177246,286,98,3
21.04395866394043,440,524,1
21.040843963623047,497,259,1
21.039627075195312,521,101,5
21.036319732666016,342,267,1
21.024091720581055,286,352,3
21.020477294921875,425,501,1
21.01983642578125,250,78,3
21.0197811126709,263,319,1
21.011262893676758,472,154,1
21.01007080078125,407,485,16
21.005807876586914,246,105,12
20.996835708618164,472,384,1
20.99330711364746,157,250,3
20.98957633972168,179,83,1
20.98936653137207,224,431,2
20.989124298095703,349,379,5
20.985624313354492,346,552,5
20.9852352142334,111,112,6
20.98147964477539,440,501,1
20.979421615600586,195,54,2
20.977157592773438,361,402,2
20.976457595825195,49,399,2
20.975831985473633,491,278,1
20.97577667236328,420,26,1
20.973295211791992,518,61,1
20.9713077545166,407,137,4
20.971073150634766,203,115,0
20.970348358154297,507,385,1
20.965402603149414,558,334,1
20.959142684936523,286,258,3
20.949228286743164,409,13,3
20.943382263183594,256,228,0
20.94017791748047,310,536,4
20.938220977783203,401,74,2
20.931900024414062,541,13,3
20.92768669128418,429,16,5
20.92694091796875,467,176,2
20.926753997802734,286,80,3
20.92664909362793,493,26,1
20.91728401184082,315,399,2
20.916240692138672,286,21,3
20.912498474121094,292,511,1
20.9061336517334,546,218,6
20.90597152709961,312,355,13
20.901643753051758,501,523,1
20.89157485961914,354,411,0
20.89034652709961,191,384,1
20.890310287475586,25,65,3
20.873022079467773,505,57,5
20.872377395629883,240,567,1
20.87175750732422,487,259,1
20.870437622070312,171,483,2
20.86973762512207,286,554,3
20.867534637451172,178,240,1
20.866193771362305,216,527,1
20.864463806152344,231,76,26
20.864376068115234,534,13,3
20.85624885559082,157,350,1
20.850318908691406,420,407,16
20.848527908325195,512,419,1
20.83802604675293,489,160,4
20.833213806152344,521,527,5
20.832849502563477,481,251,1
20.82288932800293,186,240,1
20.82157325744629,133,25,3
20.81462860107422,436,520,0
20.808927536010742,163,11,1
20.80746841430664,351,483,2
20.78999900817871,68,552,5
20.77631378173828,361,52,6
20.771194458007812,88,40,25
20.765443801879883,262,483,2
20.762985229492188,496,13,3
20.761966705322266,252,13,3
20.74610137939453,492,162,5
20.744609832763672,124,478,27
20.73850440979004,49,552,5
20.73690414428711,466,13,3
20.73137092590332,476,26,4
20.730342864990234,49,483,2
20.719837188720703,461,415,0
20.71750831604004,25,47,3
20.71623420715332,34,13,3
20.70074462890625,408,411,0
20.6955623626709,227,552,5
20.690563201904297,440,384,1
20.686750411987305,522,500,5
20.68655014038086,494,185,6
20.685087203979492,496,183,7
20.680519104003906,335,255,1
20.67359733581543,420,216,16
20.669675827026367,42,318,0
20.660478591918945,236,251,9
20.658321380615234,14,13,3
20.656309127807617,501,8,1
20.655948638916016,426,38,1
20.65459632873535,280,36,0
20.654504776000977,2,391,2
20.651281356811523,91,321,0
20.644826889038086,156,309,1
20.64455223083496,366,493,0
20.636629104614258,241,152,11
20.631114959716797,137,38,1
20.63050079345703,440,13,3
20.626724243164062,86,512,1
20.626588821411133,342,5,1
20.62635040283203,465,41,1
20.625585556030273,84,399,2
20.62548828125,86,309,1
20.61714744567871,362,216,4
20.613393783569336,518,559,1
20.61161231994629,137,40,9
20.60885238647461,139,25,3
20.60709571838379,362,92,4
20.605613708496094,130,526,18
20.602313995361328,32,385,4
20.599502563476562,286,143,3
20.59645652770996,273,25,3
20.58774185180664,280,526,0
20.587526321411133,540,135,4
20.58661651611328,83,297,1
20.57605743408203,431,47,2
20.57387924194336,306,402,2
20.561203002929688,481,432,1
20.55973243713379,191,527,1
20.55965232849121,459,192,1
20.557781219482422,521,432,1
20.55173683166504,330,378,0
20.549663543701172,26,293,1
20.548675537109375,154,206,4
20.54574966430664,310,26,1
20.54512596130371,127,41,1
20.5424861907959,429,311,5
20.538772583007812,461,512,1
20.525815963745117,429,101,5
20.52456283569336,503,411,0
20.522205352783203,433,111,6
20.518274307250977,130,65,18
20.515623092651367,125,108,18
20.515295028686523,476,5,1
20.513450622558594,435,501,1
20.5057373046875,291,63,0
20.500730514526367,351,175,0
20.500158309936523,294,11,9
20.495134353637695,241,377,11
20.487503051757812,164,19,4
20.486095428466797,105,50,12
20.48433494567871,274,432,1
20.481266021728516,256,82,0
20.481096267700195,286,76,3
20.47235679626465,17,309,1
20.467021942138672,154,259,4
20.462520599365234,372,516,6
20.456743240356445,487,343,1
20.45513916015625,25,274,3
20.453277587890625,157,7,5
20.450716018676758,312,251,9
20.450428009033203,392,83,1
20.449180603027344,414,405,1
20.446687698364258,286,544,3
20.445375442504883,68,233,1
20.44489288330078,236,118,13
20.44095230102539,441,400,0
20.438499450683594,85,168,21
20.431720733642578,117,444,2
20.428667068481445,32,11,4
20.427135467529297,139,483,2
20.42641830444336,546,240,6
20.416872024536133,152,426,1
20.412200927734375,37,476,1
20.411584854125977,234,59,1
20.402957916259766,459,19,4
20.398784637451172,353,50,1
20.397167205810547,431,353,2
20.395967483520508,425,240,1
20.39596176147461,472,222,1
20.395511627197266,157,282,1
20.394041061401367,192,427,4
20.391023635864258,263,332,1
20.39098358154297,256,165,0
20.38956642150879,56,89,10
20.385971069335938,343,396,19
20.38153648376465,313,486,3
20.381120681762695,431,227,2
20.380788803100586,8,432,1
20.376110076904297,173,240,1
20.374711990356445,246,96,5
20.370853424072266,500,96,5
20.370119094848633,105,422,12
20.364904403686523,134,124,27
20.363393783569336,274,385,1
20.36211585998535,431,363,2
20.359825134277344,472,563,1
20.3544921875,164,564,46
20.3509464263916,183,427,13
20.344379425048828,323,330,0
20.34309959411621,251,206,1
20.339881896972656,216,243,1
20.33030891418457,343,93,4
20.328227996826172,310,334,1
20.32762908935547,152,127,1
20.325393676757812,198,483,2
20.324726104736328,255,29,1
20.324344635009766,158,115,1
20.319974899291992,48,221,6
20.314260482788086,164,32,2
20.31304359436035,134,417,1
20.309555053710938,396,137,19
20.306135177612305,164,162,22
20.30462646484375,200,282,1
20.30451202392578,521,421,5
20.303537368774414,544,250,3
20.30133819580078,98,83,1
20.299161911010742,377,293,1
20.29862403869629,523,309,1
20.297033309936523,286,89,3
20.295740127563477,440,25,3
20.285846710205078,256,201,0
20.28392791748047,407,119,16
20.27986717224121,43,535,0
20.278545379638672,532,83,1
20.27832794189453,273,13,3
20.270042419433594,441,46,0
20.269899368286133,545,135,24
20.269636154174805,412,444,2
20.269153594970703,436,25,3
20.267038345336914,537,83,1
20.265796661376953,510,444,2
20.265779495239258,80,399,2
20.26242446899414,127,558,1
20.254955291748047,225,116,7
20.252504348754883,496,155,7
20.250553131103516,287,8,1
20.250240325927734,291,402,2
20.236358642578125,476,259,4
20.234779357910156,130,357,18
20.233354568481445,217,47,2
20.232316970825195,200,297,1
20.22707748413086,168,372,41
20.22705841064453,47,473,4
20.218467712402344,476,514,1
20.218000411987305,453,488,10
20.216827392578125,191,16,1
20.215232849121094,569,72,3
20.2147274017334,286,159,3
20.2125244140625,310,137,1
20.210445404052734,346,57,1
20.20935821533203,24,221,6
20.2087459564209,182,26,37
20.204734802246094,466,483,2
20.198760986328125,429,49,5
20.19550323486328,459,355,4
20.191938400268555,513,548,1
20.189455032348633,431,74,2
20.186676025390625,429,421,5
20.185348510742188,522,83,1
20.18482208251953,299,483,2
20.178396224975586,240,304,17
20.178264617919922,455,432,4
20.17770004272461,312,259,9
20.175678253173828,75,142,4
20.175458908081055,464,493,0
20.173282623291016,157,315,1
20.17228889465332,210,274,8
20.167373657226562,477,369,9
20.159536361694336,25,294,3
20.15880012512207,130,330,18
20.148996353149414,293,334,1
20.147348403930664,128,110,0
20.14674949645996,312,26,9
20.141817092895508,488,566,10
20.138010025024414,465,38,1
20.137046813964844,521,411,0
20.13588523864746,569,412,3
20.134998321533203,461,384,1
20.132747650146484,98,50,1
20.131372451782227,286,316,3
20.130277633666992,535,330,0
20.130218505859375,508,473,4
20.12565803527832,240,83,1
20.122600555419922,250,526,3
20.121103286743164,17,501,1
20.119020462036133,454,414,9
20.11102867126465,324,558,0
20.110136032104492,361,174,6
20.109661102294922,512,22,1
20.109085083007812,157,135,1
20.10319709777832,186,461,1
20.10032844543457,421,309,1
20.099117279052734,310,558,1
20.096534729003906,163,206,1
20.09485626220703,104,26,37
20.09284782409668,527,384,1
20.09223747253418,195,137,1
20.090055465698242,148,216,16
20.086299896240234,127,259,1
20.082948684692383,342,242,1
20.082441329956055,418,103,0
20.08003044128418,324,278,0
20.079113006591797,98,39,1
20.076866149902344,154,235,4
20.075429916381836,257,155,7
20.072420120239258,522,346,1
20.068897247314453,206,403,9
20.064970016479492,137,411,0
20.063526153564453,361,323,6
20.061115264892578,216,26,4
20.0607967376709,521,170,5
20.057861328125,256,72,0
20.05582046508789,315,563,1
20.05483055114746,22,13,3
20.053964614868164,406,54,2
20.053848266601562,231,449,14
20.048660278320312,32,536,4
20.048460006713867,399,29,2
20.047998428344727,394,155,7
20.041614532470703,20,137,1
20.040456771850586,300,39,1
20.038660049438477,472,501,1
20.037931442260742,548,243,1
20.037174224853516,431,402,2
20.035818099975586,569,365,3
20.034210205078125,435,567,1
20.03307342529297,495,96,2
20.03302764892578,387,400,10
20.025999069213867,315,402,2
20.01219940185547,362,32,4
20.01088523864746,17,524,1
20.007915496826172,259,403,9
20.006216049194336,289,103,0
20.006134033203125,17,527,1
20.003950119018555,8,154,16
19.99724578857422,361,62,7
19.995271682739258,68,346,1
19.99498176574707,256,127,0
19.99269676208496,187,353,1
19.991390228271484,337,483,2
19.990062713623047,310,38,1
19.986305236816406,561,118,39
19.986082077026367,334,432,1
19.9851131439209,300,489,1
19.983997344970703,287,394,1
19.981233596801758,2,538,0
19.980831146240234,465,414,1
19.97989845275879,310,216,16
19.97767448425293,90,444,2
19.975860595703125,248,199,0
19.97189712524414,435,222,1
19.97017478942871,150,330,0
19.9692440032959,225,267,1
19.96247100830078,548,482,1
19.961721420288086,187,346,1
19.957921981811523,349,399,2
19.957595825195312,256,46,0
19.953266143798828,157,86,1
19.949113845825195,116,211,7
19.94898223876953,286,175,3
19.946979522705078,161,105,12
19.9461612701416,343,426,1
19.94403076171875,271,28,4
19.939952850341797,188,303,13
19.93695068359375,532,39,1
19.936141967773438,407,40,7
19.935606002807617,231,552,5
19.925317764282227,524,83,1
19.92508888244629,286,195,3
19.923770904541016,286,538,3
19.923011779785156,163,127,1
19.919273376464844,331,252,2
19.918872833251953,480,37,1
19.913352966308594,323,494,6
19.90887451171875,508,476,7
19.90437889099121,68,282,1
19.904125213623047,135,372,24
19.903196334838867,150,54,2
19.902029037475586,536,566,10
19.898828506469727,271,303,4
19.887008666992188,315,233,1
19.886730194091797,417,483,2
19.886322021484375,137,253,2
19.883956909179688,364,321,4
19.88131332397461,32,369,4
19.88100814819336,471,25,3
19.87924575805664,111,546,24
19.876392364501953,346,96,1
19.876216888427734,545,240,6
19.872446060180664,368,548,15
19.865856170654297,105,160,12
19.86435890197754,274,251,1
19.864336013793945,528,559,1
19.86313819885254,49,83,1
19.860998153686523,48,174,6
19.857080459594727,157,489,1
19.857059478759766,49,444,2
19.85685920715332,241,456,35
19.854751586914062,560,218,6
19.854326248168945,287,461,1
19.853002548217773,161,255,1
19.850553512573242,492,50,1
19.847003936767578,110,291,0
19.846704483032227,263,20,1
19.845407485961914,163,19,1
19.844558715820312,426,328,2
19.839641571044922,450,11,1
19.839176177978516,280,80,0
19.832273483276367,532,501,1
19.82391357421875,435,83,1
19.81746482849121,225,429,25
19.815610885620117,321,432,1
19.813180923461914,163,547,16
19.812761306762695,429,57,5
19.809457778930664,246,237,5
19.808597564697266,286,124,3
19.80733299255371,414,326,1
19.804113388061523,274,137,1
19.80307388305664,429,348,5
19.800302505493164,407,223,16
19.797576904296875,240,176,1
19.79744529724121,111,44,6
19.797382354736328,435,154,1
19.793983459472656,77,465,1
19.79131507873535,493,339,0
19.790250778198242,435,243,1
19.78934669494629,133,458,3
19.78721046447754,441,165,0
19.787015914916992,241,558,11
19.785602569580078,75,548,1
19.783723831176758,246,16,5
19.782894134521484,420,369,1
19.782808303833008,75,40,1
19.781387329101562,98,527,1
19.777944564819336,248,476,16
19.777862548828125,173,233,1
19.777353286743164,63,460,0
19.77528953552246,407,274,16
19.77362632751465,425,528,1
19.768159866333008,172,215,2
19.7628116607666,93,334,4
19.76171112060547,567,297,1
19.758859634399414,310,293,1
19.758760452270508,170,315,1
